ozone,a,b,c,d,e,day,time
$51.5,36.7,552.9,0.0000,0.0000,0.0000,06/09/16,18:23:06
$51.2,36.7,553.1,0.0000,0.0000,0.0000,06/09/16,18:28:07
$49.9,36.7,553.1,0.0000,0.0000,0.0000,06/09/16,18:33:07
$48.7,36.7,553.1,0.0000,0.0000,0.0000,06/09/16,18:38:07
$49.0,36.6,553.0,0.0000,0.0000,0.0000,06/09/16,18:43:06
$47.9,36.6,553.0,0.0000,0.0000,0.0000,06/09/16,18:48:06
$48.0,36.6,553.0,0.0000,0.0000,0.0000,06/09/16,18:53:06
$48.7,36.6,553.1,0.0000,0.0000,0.0000,06/09/16,18:58:07
$48.4,36.6,553.2,0.0000,0.0000,0.0000,06/09/16,19:03:07
$48.0,36.6,553.2,0.0000,0.0000,0.0000,06/09/16,19:08:07
$46.5,36.7,553.3,0.0000,0.0000,0.0000,06/09/16,19:13:06
$48.1,36.6,553.2,0.0000,0.0000,0.0000,06/09/16,19:18:06
$50.0,36.7,553.2,0.0000,0.0000,0.0000,06/09/16,19:23:07
$49.4,36.6,553.5,0.0000,0.0000,0.0000,06/09/16,19:28:07
$48.9,36.6,553.5,0.0000,0.0000,0.0000,06/09/16,19:33:07
$49.7,36.6,553.6,0.0000,0.0000,0.0000,06/09/16,19:38:07
$51.3,36.5,553.6,0.0000,0.0000,0.0000,06/09/16,19:43:06
$51.5,36.5,553.6,0.0000,0.0000,0.0000,06/09/16,19:48:06
$51.0,36.5,553.6,0.0000,0.0000,0.0000,06/09/16,19:53:07
$49.6,36.4,553.6,0.0000,0.0000,0.0000,06/09/16,19:58:07
$49.2,36.4,553.8,0.0000,0.0000,0.0000,06/09/16,20:03:07
$48.7,36.4,553.9,0.0000,0.0000,0.0000,06/09/16,20:08:06
$46.6,36.4,554.0,0.0000,0.0000,0.0000,06/09/16,20:13:06
$45.3,36.4,553.9,0.0000,0.0000,0.0000,06/09/16,20:18:06
$44.9,36.4,554.0,0.0000,0.0000,0.0000,06/09/16,20:23:07
$45.3,36.4,554.1,0.0000,0.0000,0.0000,06/09/16,20:28:07
$44.5,36.4,554.1,0.0000,0.0000,0.0000,06/09/16,20:33:07
$44.1,36.4,554.0,0.0000,0.0000,0.0000,06/09/16,20:38:06
$43.1,36.4,554.2,0.0000,0.0000,0.0000,06/09/16,20:43:06
$44.2,36.4,554.0,0.0000,0.0000,0.0000,06/09/16,20:48:06
$44.6,36.4,554.1,0.0000,0.0000,0.0000,06/09/16,20:53:07
$44.2,36.4,554.2,0.0000,0.0000,0.0000,06/09/16,20:58:07
$44.6,36.4,554.3,0.0000,0.0000,0.0000,06/09/16,21:03:07
$44.3,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,21:08:06
$44.0,36.4,554.3,0.0000,0.0000,0.0000,06/09/16,21:13:06
$42.4,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,21:18:06
$42.1,36.4,554.3,0.0000,0.0000,0.0000,06/09/16,21:23:07
$41.4,36.4,554.3,0.0000,0.0000,0.0000,06/09/16,21:28:07
$40.4,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,21:33:07
$38.8,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,21:38:06
$38.2,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,21:43:06
$38.4,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,21:48:07
$38.9,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,21:53:07
$38.3,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,21:58:07
$37.4,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,22:03:07
$36.7,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,22:08:06
$37.0,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,22:13:06
$35.8,36.4,554.9,0.0000,0.0000,0.0000,06/09/16,22:18:07
$35.8,36.5,554.7,0.0000,0.0000,0.0000,06/09/16,22:23:07
$34.7,36.4,554.3,0.0000,0.0000,0.0000,06/09/16,22:28:07
$34.9,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,22:33:07
$34.3,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,22:38:06
$34.5,36.4,554.8,0.0000,0.0000,0.0000,06/09/16,22:43:06
$34.0,36.4,554.7,0.0000,0.0000,0.0000,06/09/16,22:48:07
$32.9,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,22:53:07
$32.3,36.4,554.8,0.0000,0.0000,0.0000,06/09/16,22:58:07
$32.0,36.4,554.9,0.0000,0.0000,0.0000,06/09/16,23:03:06
$32.3,36.4,554.8,0.0000,0.0000,0.0000,06/09/16,23:08:06
$31.6,36.4,554.9,0.0000,0.0000,0.0000,06/09/16,23:13:06
$32.5,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,23:18:07
$32.5,36.4,554.9,0.0000,0.0000,0.0000,06/09/16,23:23:07
$31.8,36.4,554.8,0.0000,0.0000,0.0000,06/09/16,23:28:07
$31.6,36.4,554.8,0.0000,0.0000,0.0000,06/09/16,23:33:06
$31.5,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,23:38:06
$31.2,36.4,554.4,0.0000,0.0000,0.0000,06/09/16,23:43:06
$30.1,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,23:48:07
$31.1,36.4,554.5,0.0000,0.0000,0.0000,06/09/16,23:53:07
$31.3,36.4,554.6,0.0000,0.0000,0.0000,06/09/16,23:58:07
$31.0,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:03:06
$30.8,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:08:06
$30.7,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:13:06
$31.2,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,00:18:07
$31.6,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:23:07
$30.6,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:28:07
$31.4,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,00:33:06
$30.4,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:38:06
$30.6,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,00:43:07
$30.4,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,00:48:07
$30.1,36.4,554.3,0.0000,0.0000,0.0000,07/09/16,00:53:07
$31.0,36.4,554.1,0.0000,0.0000,0.0000,07/09/16,00:58:07
$30.0,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,01:03:06
$29.6,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,01:08:06
$29.1,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,01:13:07
$28.8,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,01:18:07
$29.7,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,01:23:07
$28.0,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,01:28:07
$29.2,36.4,554.3,0.0000,0.0000,0.0000,07/09/16,01:33:06
$29.1,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,01:38:06
$29.4,36.4,554.3,0.0000,0.0000,0.0000,07/09/16,01:43:07
$30.4,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,01:48:07
$30.6,36.4,554.3,0.0000,0.0000,0.0000,07/09/16,01:53:07
$30.0,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,01:58:07
$29.2,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,02:03:06
$29.3,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,02:08:06
$30.2,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,02:13:07
$29.7,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,02:18:07
$29.6,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,02:23:07
$28.7,36.4,554.5,0.0000,0.0000,0.0000,07/09/16,02:28:06
$24.9,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,02:33:06
$27.9,36.4,554.6,0.0000,0.0000,0.0000,07/09/16,02:38:06
$28.6,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,02:43:07
$28.1,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,02:48:07
$28.2,36.4,554.6,0.0000,0.0000,0.0000,07/09/16,02:53:07
$28.2,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,02:58:06
$27.8,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,03:03:06
$27.7,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,03:08:06
$28.0,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,03:13:07
$27.5,36.5,554.6,0.0000,0.0000,0.0000,07/09/16,03:18:07
$27.5,36.5,554.3,0.0000,0.0000,0.0000,07/09/16,03:23:07
$26.9,36.4,554.3,0.0000,0.0000,0.0000,07/09/16,03:28:06
$26.6,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,03:33:06
$26.1,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,03:38:07
$26.5,36.5,554.5,0.0000,0.0000,0.0000,07/09/16,03:43:07
$26.7,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,03:48:07
$27.5,36.4,554.2,0.0000,0.0000,0.0000,07/09/16,03:53:07
$26.6,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,03:58:06
$27.6,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,04:03:06
$27.1,36.4,554.1,0.0000,0.0000,0.0000,07/09/16,04:08:07
$25.9,36.5,554.2,0.0000,0.0000,0.0000,07/09/16,04:13:07
$25.7,36.4,554.2,0.0000,0.0000,0.0000,07/09/16,04:18:07
$26.3,36.5,554.0,0.0000,0.0000,0.0000,07/09/16,04:23:07
$26.8,36.5,554.2,0.0000,0.0000,0.0000,07/09/16,04:28:06
$27.1,36.4,554.1,0.0000,0.0000,0.0000,07/09/16,04:33:06
$28.7,36.5,554.1,0.0000,0.0000,0.0000,07/09/16,04:38:07
$27.4,36.5,554.2,0.0000,0.0000,0.0000,07/09/16,04:43:07
$28.1,36.4,554.1,0.0000,0.0000,0.0000,07/09/16,04:48:07
$28.8,36.5,554.2,0.0000,0.0000,0.0000,07/09/16,04:53:06
$27.8,36.4,554.1,0.0000,0.0000,0.0000,07/09/16,04:58:06
$27.8,36.5,554.2,0.0000,0.0000,0.0000,07/09/16,05:03:06
$27.5,36.4,553.9,0.0000,0.0000,0.0000,07/09/16,05:08:07
$27.6,36.3,554.3,0.0000,0.0000,0.0000,07/09/16,05:13:07
$27.7,36.3,554.3,0.0000,0.0000,0.0000,07/09/16,05:18:07
$27.8,36.4,554.4,0.0000,0.0000,0.0000,07/09/16,05:23:06
$27.7,36.3,554.5,0.0000,0.0000,0.0000,07/09/16,05:28:06
$27.3,36.4,554.2,0.0000,0.0000,0.0000,07/09/16,05:33:06
$27.9,36.5,554.3,0.0000,0.0000,0.0000,07/09/16,05:38:07
$26.7,36.5,554.4,0.0000,0.0000,0.0000,07/09/16,05:43:07
$27.2,36.6,554.3,0.0000,0.0000,0.0000,07/09/16,05:48:07
$30.7,36.6,554.5,0.0000,0.0000,0.0000,07/09/16,05:53:06
$29.1,36.6,554.5,0.0000,0.0000,0.0000,07/09/16,05:58:06
$27.7,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,06:03:06
$28.9,36.6,554.4,0.0000,0.0000,0.0000,07/09/16,06:08:07
$28.6,36.7,554.1,0.0000,0.0000,0.0000,07/09/16,06:13:07
$26.9,36.7,554.5,0.0000,0.0000,0.0000,07/09/16,06:18:07
$27.9,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,06:23:06
$28.4,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,06:28:06
$28.0,36.7,554.5,0.0000,0.0000,0.0000,07/09/16,06:33:07
$28.3,36.7,554.7,0.0000,0.0000,0.0000,07/09/16,06:38:07
$27.6,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,06:43:07
$27.5,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,06:48:07
$27.8,36.7,554.4,0.0000,0.0000,0.0000,07/09/16,06:53:06
$27.6,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,06:58:06
$26.8,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,07:03:07
$26.3,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,07:08:07
$26.2,36.7,554.8,0.0000,0.0000,0.0000,07/09/16,07:13:07
$26.4,36.7,554.7,0.0000,0.0000,0.0000,07/09/16,07:18:07
$25.4,36.8,554.8,0.0000,0.0000,0.0000,07/09/16,07:23:06
$25.1,36.7,554.8,0.0000,0.0000,0.0000,07/09/16,07:28:06
$24.5,36.7,554.9,0.0000,0.0000,0.0000,07/09/16,07:33:07
$25.1,36.8,554.5,0.0000,0.0000,0.0000,07/09/16,07:38:07
$25.4,36.7,554.8,0.0000,0.0000,0.0000,07/09/16,07:43:07
$24.8,36.7,554.8,0.0000,0.0000,0.0000,07/09/16,07:48:06
$25.3,36.8,555.0,0.0000,0.0000,0.0000,07/09/16,07:53:06
$24.4,36.7,554.9,0.0000,0.0000,0.0000,07/09/16,07:58:06
$25.7,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,08:03:07
$25.6,36.8,554.7,0.0000,0.0000,0.0000,07/09/16,08:08:07
$25.9,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,08:13:07
$25.6,36.7,554.4,0.0000,0.0000,0.0000,07/09/16,08:18:06
$26.9,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,08:23:06
$29.2,36.7,554.7,0.0000,0.0000,0.0000,07/09/16,08:28:06
$32.2,36.7,554.6,0.0000,0.0000,0.0000,07/09/16,08:33:07
$32.4,36.8,554.8,0.0000,0.0000,0.0000,07/09/16,08:38:07
$33.2,36.7,554.7,0.0000,0.0000,0.0000,07/09/16,08:43:07
$33.2,36.8,554.7,0.0000,0.0000,0.0000,07/09/16,08:48:06
$32.1,36.8,554.3,0.0000,0.0000,0.0000,07/09/16,08:53:06
$29.3,36.8,554.3,0.0000,0.0000,0.0000,07/09/16,08:58:07
$29.8,36.8,554.3,0.0000,0.0000,0.0000,07/09/16,09:03:07
$27.8,36.8,554.2,0.0000,0.0000,0.0000,07/09/16,09:08:07
$26.7,36.9,554.3,0.0000,0.0000,0.0000,07/09/16,09:13:07
$28.8,36.9,554.5,0.0000,0.0000,0.0000,07/09/16,09:18:06
$31.4,36.9,554.5,0.0000,0.0000,0.0000,07/09/16,09:23:06
$33.5,36.9,554.5,0.0000,0.0000,0.0000,07/09/16,09:28:07
$30.5,36.9,554.5,0.0000,0.0000,0.0000,07/09/16,09:33:07
$30.6,37.0,554.5,0.0000,0.0000,0.0000,07/09/16,09:38:07
$29.9,37.0,554.2,0.0000,0.0000,0.0000,07/09/16,09:43:06
$31.8,37.0,554.3,0.0000,0.0000,0.0000,07/09/16,09:48:06
$32.1,37.0,554.4,0.0000,0.0000,0.0000,07/09/16,09:53:06
$33.8,37.0,554.2,0.0000,0.0000,0.0000,07/09/16,09:58:07
$33.0,37.0,554.3,0.0000,0.0000,0.0000,07/09/16,10:03:07
$32.4,37.0,554.1,0.0000,0.0000,0.0000,07/09/16,10:08:07
$31.1,37.0,554.4,0.0000,0.0000,0.0000,07/09/16,10:13:06
$28.0,37.0,554.4,0.0000,0.0000,0.0000,07/09/16,10:18:06
$26.7,37.0,554.5,0.0000,0.0000,0.0000,07/09/16,10:23:07
$28.1,37.1,554.4,0.0000,0.0000,0.0000,07/09/16,10:28:07
$28.3,37.0,554.5,0.0000,0.0000,0.0000,07/09/16,10:33:07
$28.5,37.1,554.1,0.0000,0.0000,0.0000,07/09/16,10:38:07
$29.4,37.0,554.2,0.0000,0.0000,0.0000,07/09/16,10:43:06
$29.9,37.0,554.2,0.0000,0.0000,0.0000,07/09/16,10:48:06
$30.7,37.0,554.1,0.0000,0.0000,0.0000,07/09/16,10:53:07
$31.9,37.1,554.2,0.0000,0.0000,0.0000,07/09/16,10:58:07
$31.5,37.0,554.1,0.0000,0.0000,0.0000,07/09/16,11:03:07
$30.4,37.0,554.3,0.0000,0.0000,0.0000,07/09/16,11:08:06
$31.3,37.1,554.0,0.0000,0.0000,0.0000,07/09/16,11:13:06
$32.0,37.1,553.8,0.0000,0.0000,0.0000,07/09/16,11:18:06
$32.5,37.1,553.9,0.0000,0.0000,0.0000,07/09/16,11:23:07
$31.9,37.1,553.8,0.0000,0.0000,0.0000,07/09/16,11:28:07
$32.2,37.1,553.9,0.0000,0.0000,0.0000,07/09/16,11:33:07
$31.7,37.1,554.0,0.0000,0.0000,0.0000,07/09/16,11:38:06
$31.6,37.1,554.2,0.0000,0.0000,0.0000,07/09/16,11:43:06
$33.4,37.0,554.1,0.0000,0.0000,0.0000,07/09/16,11:48:06
$34.9,37.1,554.2,0.0000,0.0000,0.0000,07/09/16,11:53:07
$32.9,37.0,554.0,0.0000,0.0000,0.0000,07/09/16,11:58:07
$33.6,37.0,554.0,0.0000,0.0000,0.0000,07/09/16,12:03:07
$33.7,37.0,554.0,0.0000,0.0000,0.0000,07/09/16,12:08:06
$32.9,37.0,553.9,0.0000,0.0000,0.0000,07/09/16,12:13:06
$33.9,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,12:18:07
$35.2,37.0,554.0,0.0000,0.0000,0.0000,07/09/16,12:23:07
$36.9,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,12:28:07
$36.6,36.9,553.9,0.0000,0.0000,0.0000,07/09/16,12:33:07
$36.8,36.9,553.9,0.0000,0.0000,0.0000,07/09/16,12:38:06
$35.7,36.9,553.9,0.0000,0.0000,0.0000,07/09/16,12:43:06
$36.0,36.9,553.7,0.0000,0.0000,0.0000,07/09/16,12:48:07
$37.3,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,12:53:07
$39.8,36.9,553.9,0.0000,0.0000,0.0000,07/09/16,12:58:07
$43.1,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,13:03:06
$46.6,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,13:08:06
$48.0,36.8,553.9,0.0000,0.0000,0.0000,07/09/16,13:13:06
$49.2,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,13:18:07
$49.2,36.8,554.0,0.0000,0.0000,0.0000,07/09/16,13:23:07
$48.6,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,13:28:07
$49.1,36.8,553.9,0.0000,0.0000,0.0000,07/09/16,13:33:06
$49.0,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,13:38:06
$48.0,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,13:43:06
$46.9,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,13:48:07
$46.3,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,13:53:07
$47.0,36.9,553.8,0.0000,0.0000,0.0000,07/09/16,13:58:07
$48.3,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,14:03:06
$48.4,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,14:08:06
$48.4,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,14:13:07
$49.2,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,14:18:07
$49.5,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,14:23:07
$50.2,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,14:28:07
$49.6,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,14:33:06
$50.0,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,14:38:06
$51.6,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,14:43:07
$52.7,36.8,553.5,0.0000,0.0000,0.0000,07/09/16,14:48:07
$51.7,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,14:53:07
$51.9,36.8,553.5,0.0000,0.0000,0.0000,07/09/16,14:58:06
$52.1,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,15:03:06
$52.1,36.8,553.5,0.0000,0.0000,0.0000,07/09/16,15:08:06
$52.9,36.8,553.4,0.0000,0.0000,0.0000,07/09/16,15:13:07
$53.2,36.8,553.4,0.0000,0.0000,0.0000,07/09/16,15:18:07
$52.6,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,15:23:07
$53.1,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,15:28:06
$52.2,36.8,553.5,0.0000,0.0000,0.0000,07/09/16,15:33:06
$52.4,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,15:38:06
$51.9,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,15:43:07
$52.1,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,15:48:07
$53.3,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,15:53:07
$53.8,36.8,553.3,0.0000,0.0000,0.0000,07/09/16,15:58:06
$52.6,36.8,553.6,0.0000,0.0000,0.0000,07/09/16,16:03:06
$54.8,36.7,553.5,0.0000,0.0000,0.0000,07/09/16,16:08:07
$53.9,36.8,553.8,0.0000,0.0000,0.0000,07/09/16,16:13:07
$54.5,36.7,553.7,0.0000,0.0000,0.0000,07/09/16,16:18:07
$54.0,36.7,553.8,0.0000,0.0000,0.0000,07/09/16,16:23:07
$53.9,36.7,553.8,0.0000,0.0000,0.0000,07/09/16,16:28:06
$53.8,36.7,553.9,0.0000,0.0000,0.0000,07/09/16,16:33:06
$54.3,36.7,553.8,0.0000,0.0000,0.0000,07/09/16,16:38:07
$54.0,36.7,553.9,0.0000,0.0000,0.0000,07/09/16,16:43:07
$53.3,36.8,553.7,0.0000,0.0000,0.0000,07/09/16,16:48:07
$54.6,36.7,553.7,0.0000,0.0000,0.0000,07/09/16,16:53:07
$52.7,36.7,553.4,0.0000,0.0000,0.0000,07/09/16,16:58:06
$54.6,36.7,553.4,0.0000,0.0000,0.0000,07/09/16,17:03:06
$53.9,36.7,553.8,0.0000,0.0000,0.0000,07/09/16,17:08:07
$54.8,36.7,553.7,0.0000,0.0000,0.0000,07/09/16,17:13:07
$53.9,36.7,553.9,0.0000,0.0000,0.0000,07/09/16,17:18:07
$53.4,36.7,554.1,0.0000,0.0000,0.0000,07/09/16,17:23:06
$53.7,36.7,554.0,0.0000,0.0000,0.0000,07/09/16,17:28:06
$53.7,36.7,554.1,0.0000,0.0000,0.0000,07/09/16,17:33:06
$53.6,36.7,554.2,0.0000,0.0000,0.0000,07/09/16,17:38:07
$53.3,36.7,554.1,0.0000,0.0000,0.0000,07/09/16,17:43:07
$53.0,36.7,554.2,0.0000,0.0000,0.0000,07/09/16,17:48:07
$52.6,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,17:53:06
$53.5,36.7,554.2,0.0000,0.0000,0.0000,07/09/16,17:58:06
$52.5,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,18:03:06
$50.7,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,18:08:07
$51.7,36.7,554.4,0.0000,0.0000,0.0000,07/09/16,18:13:07
$53.4,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,18:18:07
$54.7,36.7,554.2,0.0000,0.0000,0.0000,07/09/16,18:23:06
$55.9,36.7,554.3,0.0000,0.0000,0.0000,07/09/16,18:28:06
$55.0,36.7,554.4,0.0000,0.0000,0.0000,07/09/16,18:33:07
$53.8,36.7,554.5,0.0000,0.0000,0.0000,07/09/16,18:38:07
$52.2,36.6,554.4,0.0000,0.0000,0.0000,07/09/16,18:43:07
$53.9,36.7,554.5,0.0000,0.0000,0.0000,07/09/16,18:48:07
$53.5,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,18:53:06
$52.7,36.6,554.4,0.0000,0.0000,0.0000,07/09/16,18:58:06
$53.2,36.6,554.3,0.0000,0.0000,0.0000,07/09/16,19:03:07
$52.4,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,19:08:07
$52.3,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,19:13:07
$53.4,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,19:18:06
$54.2,36.6,554.6,0.0000,0.0000,0.0000,07/09/16,19:23:06
$53.8,36.6,554.8,0.0000,0.0000,0.0000,07/09/16,19:28:06
$54.1,36.6,554.5,0.0000,0.0000,0.0000,07/09/16,19:33:07
$53.9,36.5,555.0,0.0000,0.0000,0.0000,07/09/16,19:38:07
$52.9,36.5,555.2,0.0000,0.0000,0.0000,07/09/16,19:43:07
$53.6,36.5,555.0,0.0000,0.0000,0.0000,07/09/16,19:48:06
$54.1,36.5,555.1,0.0000,0.0000,0.0000,07/09/16,19:53:06
$53.6,36.5,555.0,0.0000,0.0000,0.0000,07/09/16,19:58:06
$53.4,36.5,555.4,0.0000,0.0000,0.0000,07/09/16,20:03:07
$55.3,36.4,555.5,0.0000,0.0000,0.0000,07/09/16,20:08:07
$55.0,36.4,555.3,0.0000,0.0000,0.0000,07/09/16,20:13:07
$54.0,36.5,555.6,0.0000,0.0000,0.0000,07/09/16,20:18:06
$54.1,36.4,555.5,0.0000,0.0000,0.0000,07/09/16,20:23:06
$53.6,36.4,555.6,0.0000,0.0000,0.0000,07/09/16,20:28:06
$54.1,36.5,555.5,0.0000,0.0000,0.0000,07/09/16,20:33:07
$55.1,36.4,555.7,0.0000,0.0000,0.0000,07/09/16,20:38:07
$54.5,36.4,555.7,0.0000,0.0000,0.0000,07/09/16,20:43:07
$55.1,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,20:48:06
$56.4,36.4,555.7,0.0000,0.0000,0.0000,07/09/16,20:53:06
$53.6,36.5,555.8,0.0000,0.0000,0.0000,07/09/16,20:58:07
$54.3,36.4,555.7,0.0000,0.0000,0.0000,07/09/16,21:03:07
$55.2,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:08:07
$55.2,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:13:07
$53.7,36.4,555.7,0.0000,0.0000,0.0000,07/09/16,21:18:06
$53.7,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:23:06
$53.5,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:28:07
$53.1,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:33:07
$52.9,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:38:07
$51.9,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:43:07
$51.2,36.4,555.8,0.0000,0.0000,0.0000,07/09/16,21:48:06
$50.0,36.4,555.9,0.0000,0.0000,0.0000,07/09/16,21:53:06
$49.7,36.4,555.9,0.0000,0.0000,0.0000,07/09/16,21:58:07
$49.7,36.4,555.9,0.0000,0.0000,0.0000,07/09/16,22:03:07
$50.5,36.4,556.0,0.0000,0.0000,0.0000,07/09/16,22:08:07
$51.2,36.4,556.0,0.0000,0.0000,0.0000,07/09/16,22:13:06
$49.3,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,22:18:06
$51.1,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,22:23:06
$51.9,36.4,556.4,0.0000,0.0000,0.0000,07/09/16,22:28:07
$51.5,36.4,556.1,0.0000,0.0000,0.0000,07/09/16,22:33:07
$52.4,36.4,556.0,0.0000,0.0000,0.0000,07/09/16,22:38:07
$52.5,36.5,556.1,0.0000,0.0000,0.0000,07/09/16,22:43:06
$51.7,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,22:48:06
$50.7,36.5,556.3,0.0000,0.0000,0.0000,07/09/16,22:53:06
$50.9,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,22:58:07
$51.1,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,23:03:07
$50.5,36.4,556.3,0.0000,0.0000,0.0000,07/09/16,23:08:07
$50.9,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,23:13:06
$49.2,36.4,556.1,0.0000,0.0000,0.0000,07/09/16,23:18:06
$48.8,36.4,556.2,0.0000,0.0000,0.0000,07/09/16,23:23:06
